id,judgment,entity_text,entity_label,score
42,"Heard Mr. G Choudury, learned counsel for the appellant and Mr. Z Kamar, learned Public Prosecutor for the State. We have also gone through the impugned judgment and the prosecution evidence proffered in the trial court. The defense case was that the accused assaulted the deceased with a bamboo stick as the deceased was attempting to assault his mother. In his statement under Section 313 of the Cr.P.C. the accused/appellant has admitted repeatedly about assaulting the deceased with a bamboo lathi. Hence, no evidence in defense was given.",the appellant,Person,0.5455
42,"Heard Mr. G Choudury, learned counsel for the appellant and Mr. Z Kamar, learned Public Prosecutor for the State. We have also gone through the impugned judgment and the prosecution evidence proffered in the trial court. The defense case was that the accused assaulted the deceased with a bamboo stick as the deceased was attempting to assault his mother. In his statement under Section 313 of the Cr.P.C. the accused/appellant has admitted repeatedly about assaulting the deceased with a bamboo lathi. Hence, no evidence in defense was given.",Mr. Z Kamar,Person,0.7223
42,"Heard Mr. G Choudury, learned counsel for the appellant and Mr. Z Kamar, learned Public Prosecutor for the State. We have also gone through the impugned judgment and the prosecution evidence proffered in the trial court. The defense case was that the accused assaulted the deceased with a bamboo stick as the deceased was attempting to assault his mother. In his statement under Section 313 of the Cr.P.C. the accused/appellant has admitted repeatedly about assaulting the deceased with a bamboo lathi. Hence, no evidence in defense was given.",impugned judgment,Document,0.5828
42,"Heard Mr. G Choudury, learned counsel for the appellant and Mr. Z Kamar, learned Public Prosecutor for the State. We have also gone through the impugned judgment and the prosecution evidence proffered in the trial court. The defense case was that the accused assaulted the deceased with a bamboo stick as the deceased was attempting to assault his mother. In his statement under Section 313 of the Cr.P.C. the accused/appellant has admitted repeatedly about assaulting the deceased with a bamboo lathi. Hence, no evidence in defense was given.",prosecution evidence,Document,0.6406
42,"Heard Mr. G Choudury, learned counsel for the appellant and Mr. Z Kamar, learned Public Prosecutor for the State. We have also gone through the impugned judgment and the prosecution evidence proffered in the trial court. The defense case was that the accused assaulted the deceased with a bamboo stick as the deceased was attempting to assault his mother. In his statement under Section 313 of the Cr.P.C. the accused/appellant has admitted repeatedly about assaulting the deceased with a bamboo lathi. Hence, no evidence in defense was given.",trial court,Court,0.9355
42,"Heard Mr. G Choudury, learned counsel for the appellant and Mr. Z Kamar, learned Public Prosecutor for the State. We have also gone through the impugned judgment and the prosecution evidence proffered in the trial court. The defense case was that the accused assaulted the deceased with a bamboo stick as the deceased was attempting to assault his mother. In his statement under Section 313 of the Cr.P.C. the accused/appellant has admitted repeatedly about assaulting the deceased with a bamboo lathi. Hence, no evidence in defense was given.",the accused,Person,0.601
42,"Heard Mr. G Choudury, learned counsel for the appellant and Mr. Z Kamar, learned Public Prosecutor for the State. We have also gone through the impugned judgment and the prosecution evidence proffered in the trial court. The defense case was that the accused assaulted the deceased with a bamboo stick as the deceased was attempting to assault his mother. In his statement under Section 313 of the Cr.P.C. the accused/appellant has admitted repeatedly about assaulting the deceased with a bamboo lathi. Hence, no evidence in defense was given.",the deceased,Person,0.7562
42,"Heard Mr. G Choudury, learned counsel for the appellant and Mr. Z Kamar, learned Public Prosecutor for the State. We have also gone through the impugned judgment and the prosecution evidence proffered in the trial court. The defense case was that the accused assaulted the deceased with a bamboo stick as the deceased was attempting to assault his mother. In his statement under Section 313 of the Cr.P.C. the accused/appellant has admitted repeatedly about assaulting the deceased with a bamboo lathi. Hence, no evidence in defense was given.",the deceased,Person,0.8083
42,"Heard Mr. G Choudury, learned counsel for the appellant and Mr. Z Kamar, learned Public Prosecutor for the State. We have also gone through the impugned judgment and the prosecution evidence proffered in the trial court. The defense case was that the accused assaulted the deceased with a bamboo stick as the deceased was attempting to assault his mother. In his statement under Section 313 of the Cr.P.C. the accused/appellant has admitted repeatedly about assaulting the deceased with a bamboo lathi. Hence, no evidence in defense was given.",Section 313,Section,0.9498
42,"Heard Mr. G Choudury, learned counsel for the appellant and Mr. Z Kamar, learned Public Prosecutor for the State. We have also gone through the impugned judgment and the prosecution evidence proffered in the trial court. The defense case was that the accused assaulted the deceased with a bamboo stick as the deceased was attempting to assault his mother. In his statement under Section 313 of the Cr.P.C. the accused/appellant has admitted repeatedly about assaulting the deceased with a bamboo lathi. Hence, no evidence in defense was given.",Cr.P.C.,Law,0.8825
42,"Heard Mr. G Choudury, learned counsel for the appellant and Mr. Z Kamar, learned Public Prosecutor for the State. We have also gone through the impugned judgment and the prosecution evidence proffered in the trial court. The defense case was that the accused assaulted the deceased with a bamboo stick as the deceased was attempting to assault his mother. In his statement under Section 313 of the Cr.P.C. the accused/appellant has admitted repeatedly about assaulting the deceased with a bamboo lathi. Hence, no evidence in defense was given.",accused,Person,0.6301
42,"Heard Mr. G Choudury, learned counsel for the appellant and Mr. Z Kamar, learned Public Prosecutor for the State. We have also gone through the impugned judgment and the prosecution evidence proffered in the trial court. The defense case was that the accused assaulted the deceased with a bamboo stick as the deceased was attempting to assault his mother. In his statement under Section 313 of the Cr.P.C. the accused/appellant has admitted repeatedly about assaulting the deceased with a bamboo lathi. Hence, no evidence in defense was given.",deceased,Person,0.7629
43,"Mr. Talukdar, learned counsel for the appellant submitted that while convicting the appellant under the aforesaid provisions of law, the learned Special Judge ignored the depositions of a large number of prosecution witnesses, who deposed in favour of the accused. Similarly, the trial court also discarded the defence evidence superficially and on flimsy ground. According to the learned counsel, the wife of the accused/appellant had additional earning by way of getting rent from different shopkeepers. However, the income of the wife has not been taken into consideration by the trial court solely on the ground that the shops were constructed on Government khas land. The learned counsel also submitted that at some point of time the wife of the accused had also purchased a truck by taking loan of Rs. 80,000/- from a financial institution, which could be gathered from the deposition of PW 14. The learned counsel also submitted that PW 22 has also admitted that in the salary statement the department did not include the arrear D.A. Referring to the depositions of PW 19 and 24 the learned counsel submitted that the accused had also sold a plot of land in the year 1996 at an amount of Rs. 1,30,000/- According to the learned counsel, if all these incomes are added then the difference of assets would stand satisfactorily explained.",Mr. Talukdar,Person,0.6661
43,"Mr. Talukdar, learned counsel for the appellant submitted that while convicting the appellant under the aforesaid provisions of law, the learned Special Judge ignored the depositions of a large number of prosecution witnesses, who deposed in favour of the accused. Similarly, the trial court also discarded the defence evidence superficially and on flimsy ground. According to the learned counsel, the wife of the accused/appellant had additional earning by way of getting rent from different shopkeepers. However, the income of the wife has not been taken into consideration by the trial court solely on the ground that the shops were constructed on Government khas land. The learned counsel also submitted that at some point of time the wife of the accused had also purchased a truck by taking loan of Rs. 80,000/- from a financial institution, which could be gathered from the deposition of PW 14. The learned counsel also submitted that PW 22 has also admitted that in the salary statement the department did not include the arrear D.A. Referring to the depositions of PW 19 and 24 the learned counsel submitted that the accused had also sold a plot of land in the year 1996 at an amount of Rs. 1,30,000/- According to the learned counsel, if all these incomes are added then the difference of assets would stand satisfactorily explained.",learned counsel for the appellant,Person,0.7218
43,"Mr. Talukdar, learned counsel for the appellant submitted that while convicting the appellant under the aforesaid provisions of law, the learned Special Judge ignored the depositions of a large number of prosecution witnesses, who deposed in favour of the accused. Similarly, the trial court also discarded the defence evidence superficially and on flimsy ground. According to the learned counsel, the wife of the accused/appellant had additional earning by way of getting rent from different shopkeepers. However, the income of the wife has not been taken into consideration by the trial court solely on the ground that the shops were constructed on Government khas land. The learned counsel also submitted that at some point of time the wife of the accused had also purchased a truck by taking loan of Rs. 80,000/- from a financial institution, which could be gathered from the deposition of PW 14. The learned counsel also submitted that PW 22 has also admitted that in the salary statement the department did not include the arrear D.A. Referring to the depositions of PW 19 and 24 the learned counsel submitted that the accused had also sold a plot of land in the year 1996 at an amount of Rs. 1,30,000/- According to the learned counsel, if all these incomes are added then the difference of assets would stand satisfactorily explained.",depositions,Document,0.5088
43,"Mr. Talukdar, learned counsel for the appellant submitted that while convicting the appellant under the aforesaid provisions of law, the learned Special Judge ignored the depositions of a large number of prosecution witnesses, who deposed in favour of the accused. Similarly, the trial court also discarded the defence evidence superficially and on flimsy ground. According to the learned counsel, the wife of the accused/appellant had additional earning by way of getting rent from different shopkeepers. However, the income of the wife has not been taken into consideration by the trial court solely on the ground that the shops were constructed on Government khas land. The learned counsel also submitted that at some point of time the wife of the accused had also purchased a truck by taking loan of Rs. 80,000/- from a financial institution, which could be gathered from the deposition of PW 14. The learned counsel also submitted that PW 22 has also admitted that in the salary statement the department did not include the arrear D.A. Referring to the depositions of PW 19 and 24 the learned counsel submitted that the accused had also sold a plot of land in the year 1996 at an amount of Rs. 1,30,000/- According to the learned counsel, if all these incomes are added then the difference of assets would stand satisfactorily explained.",trial court,Court,0.9167
43,"Mr. Talukdar, learned counsel for the appellant submitted that while convicting the appellant under the aforesaid provisions of law, the learned Special Judge ignored the depositions of a large number of prosecution witnesses, who deposed in favour of the accused. Similarly, the trial court also discarded the defence evidence superficially and on flimsy ground. According to the learned counsel, the wife of the accused/appellant had additional earning by way of getting rent from different shopkeepers. However, the income of the wife has not been taken into consideration by the trial court solely on the ground that the shops were constructed on Government khas land. The learned counsel also submitted that at some point of time the wife of the accused had also purchased a truck by taking loan of Rs. 80,000/- from a financial institution, which could be gathered from the deposition of PW 14. The learned counsel also submitted that PW 22 has also admitted that in the salary statement the department did not include the arrear D.A. Referring to the depositions of PW 19 and 24 the learned counsel submitted that the accused had also sold a plot of land in the year 1996 at an amount of Rs. 1,30,000/- According to the learned counsel, if all these incomes are added then the difference of assets would stand satisfactorily explained.",learned counsel,Person,0.5478
43,"Mr. Talukdar, learned counsel for the appellant submitted that while convicting the appellant under the aforesaid provisions of law, the learned Special Judge ignored the depositions of a large number of prosecution witnesses, who deposed in favour of the accused. Similarly, the trial court also discarded the defence evidence superficially and on flimsy ground. According to the learned counsel, the wife of the accused/appellant had additional earning by way of getting rent from different shopkeepers. However, the income of the wife has not been taken into consideration by the trial court solely on the ground that the shops were constructed on Government khas land. The learned counsel also submitted that at some point of time the wife of the accused had also purchased a truck by taking loan of Rs. 80,000/- from a financial institution, which could be gathered from the deposition of PW 14. The learned counsel also submitted that PW 22 has also admitted that in the salary statement the department did not include the arrear D.A. Referring to the depositions of PW 19 and 24 the learned counsel submitted that the accused had also sold a plot of land in the year 1996 at an amount of Rs. 1,30,000/- According to the learned counsel, if all these incomes are added then the difference of assets would stand satisfactorily explained.",trial court,Court,0.9351
43,"Mr. Talukdar, learned counsel for the appellant submitted that while convicting the appellant under the aforesaid provisions of law, the learned Special Judge ignored the depositions of a large number of prosecution witnesses, who deposed in favour of the accused. Similarly, the trial court also discarded the defence evidence superficially and on flimsy ground. According to the learned counsel, the wife of the accused/appellant had additional earning by way of getting rent from different shopkeepers. However, the income of the wife has not been taken into consideration by the trial court solely on the ground that the shops were constructed on Government khas land. The learned counsel also submitted that at some point of time the wife of the accused had also purchased a truck by taking loan of Rs. 80,000/- from a financial institution, which could be gathered from the deposition of PW 14. The learned counsel also submitted that PW 22 has also admitted that in the salary statement the department did not include the arrear D.A. Referring to the depositions of PW 19 and 24 the learned counsel submitted that the accused had also sold a plot of land in the year 1996 at an amount of Rs. 1,30,000/- According to the learned counsel, if all these incomes are added then the difference of assets would stand satisfactorily explained.",learned counsel,Person,0.5843
43,"Mr. Talukdar, learned counsel for the appellant submitted that while convicting the appellant under the aforesaid provisions of law, the learned Special Judge ignored the depositions of a large number of prosecution witnesses, who deposed in favour of the accused. Similarly, the trial court also discarded the defence evidence superficially and on flimsy ground. According to the learned counsel, the wife of the accused/appellant had additional earning by way of getting rent from different shopkeepers. However, the income of the wife has not been taken into consideration by the trial court solely on the ground that the shops were constructed on Government khas land. The learned counsel also submitted that at some point of time the wife of the accused had also purchased a truck by taking loan of Rs. 80,000/- from a financial institution, which could be gathered from the deposition of PW 14. The learned counsel also submitted that PW 22 has also admitted that in the salary statement the department did not include the arrear D.A. Referring to the depositions of PW 19 and 24 the learned counsel submitted that the accused had also sold a plot of land in the year 1996 at an amount of Rs. 1,30,000/- According to the learned counsel, if all these incomes are added then the difference of assets would stand satisfactorily explained.",PW 14,Person,0.8216
43,"Mr. Talukdar, learned counsel for the appellant submitted that while convicting the appellant under the aforesaid provisions of law, the learned Special Judge ignored the depositions of a large number of prosecution witnesses, who deposed in favour of the accused. Similarly, the trial court also discarded the defence evidence superficially and on flimsy ground. According to the learned counsel, the wife of the accused/appellant had additional earning by way of getting rent from different shopkeepers. However, the income of the wife has not been taken into consideration by the trial court solely on the ground that the shops were constructed on Government khas land. The learned counsel also submitted that at some point of time the wife of the accused had also purchased a truck by taking loan of Rs. 80,000/- from a financial institution, which could be gathered from the deposition of PW 14. The learned counsel also submitted that PW 22 has also admitted that in the salary statement the department did not include the arrear D.A. Referring to the depositions of PW 19 and 24 the learned counsel submitted that the accused had also sold a plot of land in the year 1996 at an amount of Rs. 1,30,000/- According to the learned counsel, if all these incomes are added then the difference of assets would stand satisfactorily explained.",learned counsel,Person,0.544
43,"Mr. Talukdar, learned counsel for the appellant submitted that while convicting the appellant under the aforesaid provisions of law, the learned Special Judge ignored the depositions of a large number of prosecution witnesses, who deposed in favour of the accused. Similarly, the trial court also discarded the defence evidence superficially and on flimsy ground. According to the learned counsel, the wife of the accused/appellant had additional earning by way of getting rent from different shopkeepers. However, the income of the wife has not been taken into consideration by the trial court solely on the ground that the shops were constructed on Government khas land. The learned counsel also submitted that at some point of time the wife of the accused had also purchased a truck by taking loan of Rs. 80,000/- from a financial institution, which could be gathered from the deposition of PW 14. The learned counsel also submitted that PW 22 has also admitted that in the salary statement the department did not include the arrear D.A. Referring to the depositions of PW 19 and 24 the learned counsel submitted that the accused had also sold a plot of land in the year 1996 at an amount of Rs. 1,30,000/- According to the learned counsel, if all these incomes are added then the difference of assets would stand satisfactorily explained.",PW 22,Person,0.8145
43,"Mr. Talukdar, learned counsel for the appellant submitted that while convicting the appellant under the aforesaid provisions of law, the learned Special Judge ignored the depositions of a large number of prosecution witnesses, who deposed in favour of the accused. Similarly, the trial court also discarded the defence evidence superficially and on flimsy ground. According to the learned counsel, the wife of the accused/appellant had additional earning by way of getting rent from different shopkeepers. However, the income of the wife has not been taken into consideration by the trial court solely on the ground that the shops were constructed on Government khas land. The learned counsel also submitted that at some point of time the wife of the accused had also purchased a truck by taking loan of Rs. 80,000/- from a financial institution, which could be gathered from the deposition of PW 14. The learned counsel also submitted that PW 22 has also admitted that in the salary statement the department did not include the arrear D.A. Referring to the depositions of PW 19 and 24 the learned counsel submitted that the accused had also sold a plot of land in the year 1996 at an amount of Rs. 1,30,000/- According to the learned counsel, if all these incomes are added then the difference of assets would stand satisfactorily explained.",salary statement,Document,0.6657
43,"Mr. Talukdar, learned counsel for the appellant submitted that while convicting the appellant under the aforesaid provisions of law, the learned Special Judge ignored the depositions of a large number of prosecution witnesses, who deposed in favour of the accused. Similarly, the trial court also discarded the defence evidence superficially and on flimsy ground. According to the learned counsel, the wife of the accused/appellant had additional earning by way of getting rent from different shopkeepers. However, the income of the wife has not been taken into consideration by the trial court solely on the ground that the shops were constructed on Government khas land. The learned counsel also submitted that at some point of time the wife of the accused had also purchased a truck by taking loan of Rs. 80,000/- from a financial institution, which could be gathered from the deposition of PW 14. The learned counsel also submitted that PW 22 has also admitted that in the salary statement the department did not include the arrear D.A. Referring to the depositions of PW 19 and 24 the learned counsel submitted that the accused had also sold a plot of land in the year 1996 at an amount of Rs. 1,30,000/- According to the learned counsel, if all these incomes are added then the difference of assets would stand satisfactorily explained.",learned counsel,Person,0.5817
43,"Mr. Talukdar, learned counsel for the appellant submitted that while convicting the appellant under the aforesaid provisions of law, the learned Special Judge ignored the depositions of a large number of prosecution witnesses, who deposed in favour of the accused. Similarly, the trial court also discarded the defence evidence superficially and on flimsy ground. According to the learned counsel, the wife of the accused/appellant had additional earning by way of getting rent from different shopkeepers. However, the income of the wife has not been taken into consideration by the trial court solely on the ground that the shops were constructed on Government khas land. The learned counsel also submitted that at some point of time the wife of the accused had also purchased a truck by taking loan of Rs. 80,000/- from a financial institution, which could be gathered from the deposition of PW 14. The learned counsel also submitted that PW 22 has also admitted that in the salary statement the department did not include the arrear D.A. Referring to the depositions of PW 19 and 24 the learned counsel submitted that the accused had also sold a plot of land in the year 1996 at an amount of Rs. 1,30,000/- According to the learned counsel, if all these incomes are added then the difference of assets would stand satisfactorily explained.",learned counsel,Person,0.6306
44,"PW 1 as the first informant lodged information before the Officer-in-Charge, Patharkandi Police Station on 21-08-2009 alleging that at about 7 am on 19-08-2009, his minor daughter, aged about 12 years, had gone to the jungle for collection of herbs to prepare medicines. She was alone. One unidentified person alongwith the accused accosted her and wanted to have physical relation with her by proposing marriage. When she refused, the accused and the unidentified person threatened her by showing a 'dao' and tied her to a tree. With intention to commit rape, her wearing apparels were torn and force was used on her causing injuries. When she raised hue and cry, nearby 'jhum' cultivators came to the place of occurrence and rescued his daughter. The accused could be identified. Though a village meeting called 'bichar' was held on the following day, the matter could not be settled. Hence the first information. The same was treated as FIR and on the basis of the same, Patharkandi PS Case No.120/2009 u/s 342/325/376/511 IPC was registered.",PW 1,Person,0.8271
44,"PW 1 as the first informant lodged information before the Officer-in-Charge, Patharkandi Police Station on 21-08-2009 alleging that at about 7 am on 19-08-2009, his minor daughter, aged about 12 years, had gone to the jungle for collection of herbs to prepare medicines. She was alone. One unidentified person alongwith the accused accosted her and wanted to have physical relation with her by proposing marriage. When she refused, the accused and the unidentified person threatened her by showing a 'dao' and tied her to a tree. With intention to commit rape, her wearing apparels were torn and force was used on her causing injuries. When she raised hue and cry, nearby 'jhum' cultivators came to the place of occurrence and rescued his daughter. The accused could be identified. Though a village meeting called 'bichar' was held on the following day, the matter could not be settled. Hence the first information. The same was treated as FIR and on the basis of the same, Patharkandi PS Case No.120/2009 u/s 342/325/376/511 IPC was registered.",Officer-in-Charge,Person,0.7594
44,"PW 1 as the first informant lodged information before the Officer-in-Charge, Patharkandi Police Station on 21-08-2009 alleging that at about 7 am on 19-08-2009, his minor daughter, aged about 12 years, had gone to the jungle for collection of herbs to prepare medicines. She was alone. One unidentified person alongwith the accused accosted her and wanted to have physical relation with her by proposing marriage. When she refused, the accused and the unidentified person threatened her by showing a 'dao' and tied her to a tree. With intention to commit rape, her wearing apparels were torn and force was used on her causing injuries. When she raised hue and cry, nearby 'jhum' cultivators came to the place of occurrence and rescued his daughter. The accused could be identified. Though a village meeting called 'bichar' was held on the following day, the matter could not be settled. Hence the first information. The same was treated as FIR and on the basis of the same, Patharkandi PS Case No.120/2009 u/s 342/325/376/511 IPC was registered.",Patharkandi Police Station,Police Station,0.9843
44,"PW 1 as the first informant lodged information before the Officer-in-Charge, Patharkandi Police Station on 21-08-2009 alleging that at about 7 am on 19-08-2009, his minor daughter, aged about 12 years, had gone to the jungle for collection of herbs to prepare medicines. She was alone. One unidentified person alongwith the accused accosted her and wanted to have physical relation with her by proposing marriage. When she refused, the accused and the unidentified person threatened her by showing a 'dao' and tied her to a tree. With intention to commit rape, her wearing apparels were torn and force was used on her causing injuries. When she raised hue and cry, nearby 'jhum' cultivators came to the place of occurrence and rescued his daughter. The accused could be identified. Though a village meeting called 'bichar' was held on the following day, the matter could not be settled. Hence the first information. The same was treated as FIR and on the basis of the same, Patharkandi PS Case No.120/2009 u/s 342/325/376/511 IPC was registered.",21-08-2009,Date,0.8772
44,"PW 1 as the first informant lodged information before the Officer-in-Charge, Patharkandi Police Station on 21-08-2009 alleging that at about 7 am on 19-08-2009, his minor daughter, aged about 12 years, had gone to the jungle for collection of herbs to prepare medicines. She was alone. One unidentified person alongwith the accused accosted her and wanted to have physical relation with her by proposing marriage. When she refused, the accused and the unidentified person threatened her by showing a 'dao' and tied her to a tree. With intention to commit rape, her wearing apparels were torn and force was used on her causing injuries. When she raised hue and cry, nearby 'jhum' cultivators came to the place of occurrence and rescued his daughter. The accused could be identified. Though a village meeting called 'bichar' was held on the following day, the matter could not be settled. Hence the first information. The same was treated as FIR and on the basis of the same, Patharkandi PS Case No.120/2009 u/s 342/325/376/511 IPC was registered.",19-08-2009,Date,0.9436
44,"PW 1 as the first informant lodged information before the Officer-in-Charge, Patharkandi Police Station on 21-08-2009 alleging that at about 7 am on 19-08-2009, his minor daughter, aged about 12 years, had gone to the jungle for collection of herbs to prepare medicines. She was alone. One unidentified person alongwith the accused accosted her and wanted to have physical relation with her by proposing marriage. When she refused, the accused and the unidentified person threatened her by showing a 'dao' and tied her to a tree. With intention to commit rape, her wearing apparels were torn and force was used on her causing injuries. When she raised hue and cry, nearby 'jhum' cultivators came to the place of occurrence and rescued his daughter. The accused could be identified. Though a village meeting called 'bichar' was held on the following day, the matter could not be settled. Hence the first information. The same was treated as FIR and on the basis of the same, Patharkandi PS Case No.120/2009 u/s 342/325/376/511 IPC was registered.",minor daughter,Person,0.5197
44,"PW 1 as the first informant lodged information before the Officer-in-Charge, Patharkandi Police Station on 21-08-2009 alleging that at about 7 am on 19-08-2009, his minor daughter, aged about 12 years, had gone to the jungle for collection of herbs to prepare medicines. She was alone. One unidentified person alongwith the accused accosted her and wanted to have physical relation with her by proposing marriage. When she refused, the accused and the unidentified person threatened her by showing a 'dao' and tied her to a tree. With intention to commit rape, her wearing apparels were torn and force was used on her causing injuries. When she raised hue and cry, nearby 'jhum' cultivators came to the place of occurrence and rescued his daughter. The accused could be identified. Though a village meeting called 'bichar' was held on the following day, the matter could not be settled. Hence the first information. The same was treated as FIR and on the basis of the same, Patharkandi PS Case No.120/2009 u/s 342/325/376/511 IPC was registered.",unidentified person,Person,0.8818
44,"PW 1 as the first informant lodged information before the Officer-in-Charge, Patharkandi Police Station on 21-08-2009 alleging that at about 7 am on 19-08-2009, his minor daughter, aged about 12 years, had gone to the jungle for collection of herbs to prepare medicines. She was alone. One unidentified person alongwith the accused accosted her and wanted to have physical relation with her by proposing marriage. When she refused, the accused and the unidentified person threatened her by showing a 'dao' and tied her to a tree. With intention to commit rape, her wearing apparels were torn and force was used on her causing injuries. When she raised hue and cry, nearby 'jhum' cultivators came to the place of occurrence and rescued his daughter. The accused could be identified. Though a village meeting called 'bichar' was held on the following day, the matter could not be settled. Hence the first information. The same was treated as FIR and on the basis of the same, Patharkandi PS Case No.120/2009 u/s 342/325/376/511 IPC was registered.",accused,Person,0.8685
44,"PW 1 as the first informant lodged information before the Officer-in-Charge, Patharkandi Police Station on 21-08-2009 alleging that at about 7 am on 19-08-2009, his minor daughter, aged about 12 years, had gone to the jungle for collection of herbs to prepare medicines. She was alone. One unidentified person alongwith the accused accosted her and wanted to have physical relation with her by proposing marriage. When she refused, the accused and the unidentified person threatened her by showing a 'dao' and tied her to a tree. With intention to commit rape, her wearing apparels were torn and force was used on her causing injuries. When she raised hue and cry, nearby 'jhum' cultivators came to the place of occurrence and rescued his daughter. The accused could be identified. Though a village meeting called 'bichar' was held on the following day, the matter could not be settled. Hence the first information. The same was treated as FIR and on the basis of the same, Patharkandi PS Case No.120/2009 u/s 342/325/376/511 IPC was registered.",accused,Person,0.8765
44,"PW 1 as the first informant lodged information before the Officer-in-Charge, Patharkandi Police Station on 21-08-2009 alleging that at about 7 am on 19-08-2009, his minor daughter, aged about 12 years, had gone to the jungle for collection of herbs to prepare medicines. She was alone. One unidentified person alongwith the accused accosted her and wanted to have physical relation with her by proposing marriage. When she refused, the accused and the unidentified person threatened her by showing a 'dao' and tied her to a tree. With intention to commit rape, her wearing apparels were torn and force was used on her causing injuries. When she raised hue and cry, nearby 'jhum' cultivators came to the place of occurrence and rescued his daughter. The accused could be identified. Though a village meeting called 'bichar' was held on the following day, the matter could not be settled. Hence the first information. The same was treated as FIR and on the basis of the same, Patharkandi PS Case No.120/2009 u/s 342/325/376/511 IPC was registered.",unidentified person,Person,0.9036
44,"PW 1 as the first informant lodged information before the Officer-in-Charge, Patharkandi Police Station on 21-08-2009 alleging that at about 7 am on 19-08-2009, his minor daughter, aged about 12 years, had gone to the jungle for collection of herbs to prepare medicines. She was alone. One unidentified person alongwith the accused accosted her and wanted to have physical relation with her by proposing marriage. When she refused, the accused and the unidentified person threatened her by showing a 'dao' and tied her to a tree. With intention to commit rape, her wearing apparels were torn and force was used on her causing injuries. When she raised hue and cry, nearby 'jhum' cultivators came to the place of occurrence and rescued his daughter. The accused could be identified. Though a village meeting called 'bichar' was held on the following day, the matter could not be settled. Hence the first information. The same was treated as FIR and on the basis of the same, Patharkandi PS Case No.120/2009 u/s 342/325/376/511 IPC was registered.",accused,Person,0.8868
44,"PW 1 as the first informant lodged information before the Officer-in-Charge, Patharkandi Police Station on 21-08-2009 alleging that at about 7 am on 19-08-2009, his minor daughter, aged about 12 years, had gone to the jungle for collection of herbs to prepare medicines. She was alone. One unidentified person alongwith the accused accosted her and wanted to have physical relation with her by proposing marriage. When she refused, the accused and the unidentified person threatened her by showing a 'dao' and tied her to a tree. With intention to commit rape, her wearing apparels were torn and force was used on her causing injuries. When she raised hue and cry, nearby 'jhum' cultivators came to the place of occurrence and rescued his daughter. The accused could be identified. Though a village meeting called 'bichar' was held on the following day, the matter could not be settled. Hence the first information. The same was treated as FIR and on the basis of the same, Patharkandi PS Case No.120/2009 u/s 342/325/376/511 IPC was registered.",bichar,Court,0.7759
44,"PW 1 as the first informant lodged information before the Officer-in-Charge, Patharkandi Police Station on 21-08-2009 alleging that at about 7 am on 19-08-2009, his minor daughter, aged about 12 years, had gone to the jungle for collection of herbs to prepare medicines. She was alone. One unidentified person alongwith the accused accosted her and wanted to have physical relation with her by proposing marriage. When she refused, the accused and the unidentified person threatened her by showing a 'dao' and tied her to a tree. With intention to commit rape, her wearing apparels were torn and force was used on her causing injuries. When she raised hue and cry, nearby 'jhum' cultivators came to the place of occurrence and rescued his daughter. The accused could be identified. Though a village meeting called 'bichar' was held on the following day, the matter could not be settled. Hence the first information. The same was treated as FIR and on the basis of the same, Patharkandi PS Case No.120/2009 u/s 342/325/376/511 IPC was registered.",FIR,Document,0.9387
44,"PW 1 as the first informant lodged information before the Officer-in-Charge, Patharkandi Police Station on 21-08-2009 alleging that at about 7 am on 19-08-2009, his minor daughter, aged about 12 years, had gone to the jungle for collection of herbs to prepare medicines. She was alone. One unidentified person alongwith the accused accosted her and wanted to have physical relation with her by proposing marriage. When she refused, the accused and the unidentified person threatened her by showing a 'dao' and tied her to a tree. With intention to commit rape, her wearing apparels were torn and force was used on her causing injuries. When she raised hue and cry, nearby 'jhum' cultivators came to the place of occurrence and rescued his daughter. The accused could be identified. Though a village meeting called 'bichar' was held on the following day, the matter could not be settled. Hence the first information. The same was treated as FIR and on the basis of the same, Patharkandi PS Case No.120/2009 u/s 342/325/376/511 IPC was registered.",120/2009,Case Number,0.8832
44,"PW 1 as the first informant lodged information before the Officer-in-Charge, Patharkandi Police Station on 21-08-2009 alleging that at about 7 am on 19-08-2009, his minor daughter, aged about 12 years, had gone to the jungle for collection of herbs to prepare medicines. She was alone. One unidentified person alongwith the accused accosted her and wanted to have physical relation with her by proposing marriage. When she refused, the accused and the unidentified person threatened her by showing a 'dao' and tied her to a tree. With intention to commit rape, her wearing apparels were torn and force was used on her causing injuries. When she raised hue and cry, nearby 'jhum' cultivators came to the place of occurrence and rescued his daughter. The accused could be identified. Though a village meeting called 'bichar' was held on the following day, the matter could not be settled. Hence the first information. The same was treated as FIR and on the basis of the same, Patharkandi PS Case No.120/2009 u/s 342/325/376/511 IPC was registered.",IPC,Law,0.8489
45,"The judgment dated 12.6.2012 passed by the learned Sessions Judge, Jorhat in Sessions case No. 153(JJ) of 2008 is under challenge in this criminal appeal. By this impugned judgment the appellant has been convicted under Section 306 of the Indian Penal Code and he has been sentenced to undergo Rigorous Imprisonment for eight years and to pay fine of Rs. 20,000/- with default stipulation of further RI for six months. Being aggrieved by the conviction and sentence, the appellant has preferred this appeal. Heard Mr. AM Bora, learned counsel for the appellant and Mr. BJ Dutta, learned Addl. PP, Assam. Also perused the judgment and evidence on record.",judgment,Document,0.6726
