id,token,bio_tag
27,Civil,O
27,Hospital.,O
27,As,O
27,per,O
27,X-ray,B-Document
27,report,I-Document
27,her,O
27,age,O
27,was,O
27,about,O
27,18,O
27,years,O
27,and,O
27,below,O
27,20,O
27,years.,O
27,The,O
27,"occurrence,",O
27,as,O
27,per,O
27,FIR,B-Document
27,filed,O
27,by,O
27,the,O
27,prosecutrix,O
27,"herself,",O
27,took,O
27,place,O
27,some,O
27,time,O
27,in,O
27,the,O
27,last,B-Date
27,part,I-Date
27,of,I-Date
27,2007,I-Date
27,and,O
27,she,O
27,was,O
27,above,O
27,16,O
27,years,O
27,of,O
27,age,O
27,at,O
27,the,O
27,time,O
27,of,O
27,occurrence.,O
27,The,O
27,medical,B-Person
27,officer,I-Person
27,prepared,O
27,the,O
27,medical,O
27,report,O
27,Ext.2,B-Document
27,"recording,",O
27,amongst,O
27,"other,",O
27,the,O
27,age,O
27,of,O
27,the,O
27,prosecutrix,O
27,and,O
27,also,O
27,stating,O
27,that,O
27,she,O
27,was,O
27,pregnant,O
27,of,O
27,16,O
27,weeks,O
27,with,O
27,live,O
27,active,O
27,foetus.,O
27,In,O
27,view,O
27,of,O
27,the,O
27,above,O
27,medical,O
27,"report,",O
27,it,O
27,is,O
27,established,O
27,that,O
27,the,O
27,victim,O
27,girl,O
27,was,O
27,not,O
27,minor,O
27,at,O
27,the,O
27,time,O
27,of,O
27,occurrence.,O
27,As,O
27,she,O
27,was,O
27,above,O
27,16,O
27,years,O
27,of,O
27,age,O
27,she,O
27,attained,O
27,the,O
27,age,O
27,of,O
27,consent.,O
,,
28,This,O
28,is,O
28,an,O
28,appeal,O
28,against,O
28,the,O
28,judgement,O
28,and,O
28,"order,",O
28,dated,O
28,"30.01.2008,",O
28,"passed,",O
28,in,O
28,Sessions,O
28,Case,O
28,No.,O
28,"113/2003,",O
28,by,O
28,the,O
28,learned,O
28,Additional,O
28,Sessions,O
28,Judge,O
28,"(FTC),",O
28,"Dibrugarh,",O
28,convicting,O
28,the,O
28,two,O
28,"accused-appellants,",O
28,"namely,",O
28,Ratneswar,B-Person
28,Konwar,I-Person
28,and,O
28,Smt.,O
28,Jaya,O
28,"Gogoi,",O
28,under,O
28,Sections,O
28,302,O
28,and,O
28,201,O
28,read,O
28,with,O
28,Section,O
28,34,O
28,"IPC,",O
28,and,O
28,sentencing,O
28,each,O
28,of,O
28,them,O
28,to,O
28,"undergo,",O
28,for,O
28,their,O
28,conviction,O
28,under,O
28,Section,B-Section
28,302,I-Section
28,read,O
28,with,O
28,Section,O
28,34,O
28,"IPC,",O
28,imprisonment,O
28,for,O
28,life,O
28,with,O
28,fine,O
28,of,O
28,Rs.,O
28,"2,000/-",O
28,"and,",O
28,in,O
28,default,O
28,of,O
28,payment,O
28,of,O
28,"fine,",O
28,suffer,O
28,rigorous,O
28,imprisonment,O
28,for,O
28,another,O
28,two,O
28,months,O
28,and,O
28,also,O
28,to,O
28,"undergo,",O
28,for,O
28,their,O
28,conviction,O
28,under,O
28,Section,B-Section
28,201,I-Section
28,read,O
28,with,O
28,Section,O
28,34,O
28,"IPC,",O
28,rigorous,O
28,imprisonment,O
28,for,O
28,5,O
28,(five),O
28,years,O
28,and,O
28,pay,O
28,fine,O
28,of,O
28,Rs.,O
28,"1,000/-",O
28,"and,",O
28,in,O
28,default,O
28,of,O
28,payment,O
28,of,O
28,"fine,",O
28,suffer,O
28,rigorous,O
28,imprisonment,O
28,for,O
28,1,O
28,(one),O
28,"month,",O
28,both,O
28,the,O
28,sentences,O
28,having,O
28,been,O
28,directed,O
28,to,O
28,run,O
28,concurrently.,O
,,
29,Page,O
29,2,O
29,of,O
29,2,O
29,metho,O
29,d,O
29,adopted,O
29,by,O
29,respondent,O
29,on,O
29,them,O
29,or,O
29,by,O
29,playing,O
29,fraud,O
29,or,O
29,misrepresentation,O
29,"and,",O
29,"therefore,",O
29,she,O
29,did,O
29,not,O
29,ensure,O
29,its,O
29,compliance,O
29,in,O
29,the,O
29,manner,O
29,agreed,O
29,upon,O
29,in,O
29,such,O
29,illegal,O
29,and,O
29,enforcable,O
29,agreement.,O
29,"We,",O
29,"therefore,",O
29,see,O
29,no,O
29,justification,O
29,to,O
29,entertain,O
29,this,O
29,petition,O
29,as,O
29,in,O
29,our,O
29,opinion,O
29,it,O
29,does,O
29,not,O
29,disclose,O
29,debatable,O
29,issue,O
29,on,O
29,facts/law.,O
29,Learned,O
29,counsel,O
29,for,O
29,the,O
29,petitioner,O
29,s,O
29,however,O
29,contended,O
29,that,O
29,the,O
29,petition,O
29,ers,O
29,may,O
29,be,O
29,given,O
29,some,O
29,more,O
29,time,O
29,to,O
29,pay,O
29,the,O
29,money,O
29,in,O
29,terms,O
29,of,O
29,the,O
29,agreement,O
29,dated,O
29,1.3.2013,B-Date
29,(Annexure-,O
29,6).,O
29,Suffice,O
29,i,O
29,t,O
29,to,O
29,say,O
29,",",O
29,this,O
29,contention,O
29,cannot,O
29,be,O
29,accepted,O
29,by,O
29,this,B-Court
29,Court,I-Court
29,.,O
29,The,O
29,petitioner,O
29,s,O
29,in,O
29,our,O
29,view,O
29,are,O
29,always,O
29,free,O
29,to,O
29,approach,O
29,t,O
29,he,O
29,Bank,O
29,and,O
29,request,O
29,for,O
29,extension,O
29,of,O
29,time,O
29,to,O
29,pay,O
29,.,O
29,It,O
29,is,O
29,then,O
29,for,O
29,the,O
29,Bank,O
29,to,O
29,decide,O
29,whether,O
29,to,O
29,grant,O
29,time,O
29,or,O
29,not.,O
29,We,O
29,neither,O
29,express,O
29,any,O
29,opinion,O
29,nor,O
29,we,O
29,go,O
29,into,O
29,these,O
29,issues,O
29,because,O
29,these,O
29,issues,O
29,solely,O
29,rest,O
29,with,O
29,the,O
29,Bank,O
29,to,O
29,consider,O
29,and,O
29,not,O
29,for,O
29,Court,O
29,to,O
29,decide.,O
29,It,O
29,is,O
29,for,O
29,these,O
29,reasons,O
29,",",O
29,we,O
29,find,O
29,no,O
29,merit,O
29,in,O
29,the,O
29,petition,O
29,which,O
29,thus,O
29,fails,O
29,and,O
29,is,O
29,hereby,O
29,dismissed,O
29,in,O
29,liminie.,O
29,No,O
29,cost.,O
,,
30,While,O
30,staying,O
30,at,O
30,the,O
30,house,O
30,of,O
30,her,O
30,"husband,",O
30,Hasina,B-Person
30,lodged,O
30,an,O
30,"Ejahar,",O
30,in,O
30,"writing,",O
30,making,O
30,the,O
30,allegations,O
30,as,O
30,mentioned,O
30,above,O
30,against,O
30,her,O
30,husband.,O
30,Treating,O
30,the,O
30,said,O
30,"Ejahar,",O
30,as,O
30,First,B-Document
30,Information,I-Document
30,Report,I-Document
30,(in,O
30,"short,",O
30,"'FIR'),",O
30,Borghat,B-Police Station
30,Police,I-Police Station
30,Station,I-Police Station
30,Case,O
30,No.,O
30,45,O
30,of,O
30,"1998,",O
30,under,O
30,Sections,B-Section
30,498A/342/302/506,I-Section
30,"IPC,",O
30,was,O
30,registered,O
30,against,O
30,the,O
30,accused.,O
30,During,O
30,"investigation,",O
30,police,O
30,disinterred,O
30,the,O
30,skeletal,O
30,remains,O
30,of,O
30,the,O
30,dead-body,O
30,of,O
30,the,O
30,baby,B-Person
30,from,O
30,inside,O
30,a,O
30,grave,O
30,in,O
30,the,O
30,compound,O
30,of,O
30,the,O
30,house,O
30,of,O
30,the,O
30,accused,B-Person
30,and,O
30,inquest,B-Court
30,"was,",O
30,"then,",O
30,held,O
30,over,O
30,the,O
30,remains,O
30,of,O
30,the,O
30,dead,O
30,body,O
30,of,O
30,the,O
30,said,O
30,baby,O
30,and,O
30,the,O
30,same,O
30,was,O
30,also,O
30,sent,O
30,for,O
30,post,O
30,mortem,O
30,examination.,O
30,The,O
30,cause,O
30,of,O
30,death,O
30,could,O
30,not,O
30,be,O
30,medically,O
30,determined.,O
30,"However,",O
30,on,O
30,completion,O
30,of,O
30,"investigation,",O
30,police,O
30,laid,O
30,"charge-sheet,",O
30,under,O
30,Sections,O
30,498A/342/302/506,O
30,"IPC,",O
30,against,O
30,the,O
30,accused.,O
,,
31,The,O
31,"petitioner,",O
31,who,O
31,has,O
31,been,O
31,identified,O
31,as,O
31,'D',O
31,(Doubtful),O
31,"voter,",O
31,has,O
31,filed,O
31,this,O
31,writ,O
31,"petition,",O
31,challenging,O
31,the,O
31,proceeding,O
31,that,O
31,has,O
31,been,O
31,initiated,O
31,against,O
31,him,O
31,by,O
31,the,O
31,Foreigners,B-Court
31,"Tribunal,",I-Court
31,Goalpara,I-Court
31,vide,O
31,FT,B-Case Number
31,Case,I-Case Number
31,No.,I-Case Number
31,5368/G/12,I-Case Number
31,arising,O
31,out,O
31,of,O
31,district,O
31,Case,O
31,No.,O
31,793/2010.,O
31,Apart,O
31,from,O
31,claiming,O
31,that,O
31,initiation,O
31,of,O
31,such,O
31,proceeding,O
31,is,O
31,uncalled,O
31,for,O
31,in,O
31,view,O
31,of,O
31,the,O
31,fact,O
31,that,O
31,the,B-Person
31,petitioner,I-Person
31,is,O
31,an,O
31,Indian,O
31,"citizen,",O
31,the,O
31,said,O
31,proceeding,O
31,has,O
31,also,O
31,been,O
31,questioned,O
31,on,O
31,the,O
31,ground,O
31,of,O
31,pendency,O
31,of,O
31,a,O
31,suit,O
31,being,O
31,Title,B-Case Number
31,Suit,I-Case Number
31,No.,I-Case Number
31,95/2012,I-Case Number
31,in,O
31,the,O
31,Court,O
31,of,O
31,the,O
31,learned,O
31,Munsif,O
31,"No.1,",O
31,"Goalpara,",O
31,by,O
31,which,O
31,the,O
31,petitioner,O
31,as,O
31,the,O
31,plaintiff,O
31,has,O
31,prayed,O
31,for,O
31,a,O
31,declaration,O
31,that,O
31,he,O
31,is,O
31,an,O
31,Indian,B-Person
31,citizen,I-Person
31,as,O
31,defined,O
31,in,O
31,the,O
31,Citizenship,B-Law
31,Act,I-Law
31,and,O
31,that,O
31,the,O
31,alphabet,O
31,"\""D\""",O
31,shown,O
31,against,O
31,his,O
31,name,O
31,in,O
31,the,O
31,electoral,B-Document
31,roll,I-Document
31,be,O
31,removed,O
31,entitling,O
31,him,O
31,to,O
31,cast,O
31,votes,O
31,in,O
31,elections.,O
,,
32,This,O
32,writ,O
32,petition,O
32,is,O
32,directed,O
32,against,O
32,the,O
32,Annexure-N,O
32,order,O
32,dated,O
32,"22.8.2003,",O
32,by,O
32,which,O
32,the,O
32,learned,O
32,presiding,O
32,"officer,",O
32,Industrial,O
32,"Tribunal,",O
32,"Silchar,",O
32,declined,O
32,to,O
32,grant,O
32,approval,O
32,to,O
32,the,O
32,order,O
32,of,O
32,removal,O
32,passed,O
32,against,O
32,the,O
32,concerned,O
32,workman,O
32,pursuant,O
32,to,O
32,a,O
32,domestic,O
32,enquiry.,O
32,Such,O
32,approval,O
32,was,O
32,required,O
32,to,O
32,be,O
32,obtained,O
32,in,O
32,view,O
32,of,O
32,the,O
32,provisions,O
32,contained,O
32,in,O
32,Section,B-Section
32,33(2)(b),I-Section
32,of,O
32,the,O
32,Industrial,O
32,Disputes,O
32,"Act,",O
32,1947.,O
32,At,O
32,the,O
32,time,O
32,of,O
32,seeking,O
32,the,O
32,"approval,",O
32,there,O
32,was,O
32,another,O
32,reference,O
32,pending,O
32,by,O
32,and,O
32,between,O
32,the,O
32,"parties,",O
32,which,O
32,was,O
32,registered,O
32,and,O
32,numbered,O
32,as,O
32,Reference,O
32,Case,O
32,No.,O
32,9/95,O
32,and,O
32,9/96.,O
32,Be,O
32,it,O
32,stated,O
32,here,O
32,that,O
32,as,O
32,per,O
32,the,O
32,requirement,O
32,of,O
32,Section,O
32,33(2)(b),O
32,while,O
32,removing,O
32,the,O
32,workman,O
32,from,O
32,service,O
32,pursuant,O
32,to,O
32,the,O
32,departmental,O
32,"enquiry,",O
32,he,O
32,was,O
32,offered,O
32,one,O
32,month's,O
32,wages.,O
,,
33,The,B-Person
33,petitioner,I-Person
33,is,O
33,aggrieved,O
33,by,O
33,the,O
33,Annexure-G,B-Document
33,order,O
33,dated,O
33,"29.1.2005,",O
33,by,O
33,which,O
33,his,O
33,earlier,O
33,penalty,O
33,of,O
33,compulsory,O
33,retirement,O
33,was,O
33,reduced,O
33,to,O
33,that,O
33,of,O
33,reversion,O
33,to,O
33,the,O
33,lower,O
33,post,O
33,of,O
33,Watchman,B-Person
33,with,O
33,further,O
33,direction,O
33,to,O
33,fix,O
33,his,O
33,pay,O
33,scale,O
33,of,O
33,Watchman,O
33,at,O
33,the,O
33,stage,O
33,from,O
33,which,O
33,he,O
33,was,O
33,promoted,O
33,to,O
33,the,O
33,post,O
33,of,O
33,AG-III(D),B-Court
33,till,O
33,his,O
33,retirement,O
33,on,O
33,attaining,O
33,the,O
33,age,O
33,of,O
33,superannuation,O
33,on,O
33,30.4.2011.,O
33,It,O
33,was,O
33,further,O
33,provided,O
33,that,O
33,the,B-Person
33,petitioner,I-Person
33,would,O
33,be,O
33,entitled,O
33,to,O
33,increments,O
33,of,O
33,pay,O
33,in,O
33,the,O
33,scale,O
33,of,O
33,Watchman.,O
,,
34,This,O
34,writ,O
34,petition,O
34,is,O
34,directed,O
34,against,O
34,the,O
34,award,O
34,dated,O
34,11.1.2002,B-Date
34,passed,O
34,by,O
34,the,O
34,learned,B-Court
34,Labour,I-Court
34,"Court,",I-Court
34,Dibrugarh,I-Court
34,in,O
34,Reference,O
34,Case,O
34,No.,O
34,"26/2000,",O
34,by,O
34,which,O
34,the,O
34,issues,O
34,raised,O
34,vide,O
34,Govt.,B-Document
34,notification,I-Document
34,dated,O
34,14.12.2000,B-Date
34,have,O
34,been,O
34,answered,O
34,against,O
34,the,O
34,workmen.,O
34,Being,O
34,aggrieved,O
34,by,O
34,the,O
34,said,O
34,"award,",O
34,which,O
34,was,O
34,"exparte,",O
34,the,O
34,concerned,O
34,workmen,B-Person
34,had,O
34,filed,O
34,an,O
34,application,O
34,registered,O
34,as,O
34,Misc.,B-Case Number
34,Case,I-Case Number
34,No.,I-Case Number
34,3/2003,I-Case Number
34,on,O
34,1.1.2003,B-Date
34,for,O
34,setting,O
34,aside,O
34,the,O
34,said,O
34,exparte,O
34,award.,O
34,"However,",O
34,the,O
34,said,O
34,application,O
34,was,O
34,also,O
34,dismissed,O
34,by,O
34,order,O
34,dated,O
34,2.6.2003.,O
34,Being,O
34,"aggrieved,",O
34,the,O
34,petitioners,O
34,have,O
34,filed,O
34,the,O
34,instant,O
34,writ,O
34,petition.,O
,,
35,Through,O
35,this,O
35,application,O
35,under,O
35,Section,B-Section
35,11,I-Section
35,of,O
35,the,O
35,Arbitration,B-Law
35,&,I-Law
35,Conciliation,I-Law
35,"Act,",I-Law
35,1996,I-Law
35,(hereinafter,O
35,referred,O
35,to,O
35,as,O
35,'the,O
35,Arbitration,O
35,Act'),O
35,the,O
35,petitioner,B-Person
35,prays,O
35,for,O
35,appointment,O
35,of,O
35,Arbitrator,O
35,to,O
35,adjudicate,O
35,the,O
35,dispute,O
35,arising,O
35,out,O
35,of,O
35,the,O
35,agreement,B-Document
35,dated,O
35,14.9.1999,B-Date
35,(Annexure-B).,O
35,Through,O
35,this,O
35,agreement,O
35,executed,O
35,by,O
35,the,O
35,petitioner,O
35,under,O
35,its,O
35,previous,O
35,name,O
35,'M/s,O
35,Derby,O
35,Tea,O
35,&,O
35,Industries,O
35,Limited',O
35,and,O
35,the,O
35,respondent,O
35,'Rossell,O
35,Tea,O
35,"Limited',",O
35,the,O
35,petitioner,O
35,had,O
35,agreed,O
35,to,O
35,transfer,O
35,the,O
35,Nagrijuli,O
35,Tea,O
35,Estate,O
35,for,O
35,a,O
35,total,O
35,consideration,O
35,of,O
35,Rs.18.00,O
35,crores.,O
35,The,O
35,consideration,O
35,amount,O
35,was,O
35,payable,O
35,in,O
35,a,O
35,phased,O
35,manner,O
35,and,O
35,after,O
35,possession,O
35,of,O
35,the,O
35,T.E.,O
35,is,O
35,"delivered,",O
35,the,O
35,respondent,O
35,was,O
35,required,O
35,to,O
35,bear,O
35,the,O
35,expenses,O
35,for,O
35,managing,O
35,the,O
35,T.E.,O
35,w.e.f.,O
35,11.10.1999,B-Date
35,i.e.,O
35,the,O
35,date,O
35,of,O
35,delivery,O
35,of,O
35,possession.,O
35,The,O
35,record,O
35,shows,O
35,that,O
35,between,O
35,29.9.1999,O
35,to,O
35,"31.3.2000,",O
35,Rs.17.5,O
35,crores,O
35,was,O
35,paid,O
35,by,O
35,the,O
35,respondent,O
35,but,O
35,the,O
35,balance,O
35,amount,O
35,of,O
35,Rs.50,O
35,lakh,O
35,is,O
35,not,O
35,yet,O
35,paid.,O
,,
36,The,O
36,short,O
36,but,O
36,interesting,O
36,question,O
36,of,O
36,law,O
36,involved,O
36,in,O
36,this,O
36,criminal,O
36,revision,O
36,is,O
36,whether,O
36,the,O
36,learned,O
36,Sub-Divisional,O
36,Judicial,O
36,Magistrate,O
36,"(M),",O
36,Rangia,B-Police Station
36,('SDJM',O
36,for,O
36,short),O
36,has,O
36,correctly,O
36,exercised,O
36,his,O
36,jurisdiction,O
36,in,O
36,accepting,O
36,the,O
36,final,B-Document
36,report,I-Document
36,submitted,O
36,by,O
36,the,O
36,police,O
36,('FR'),O
36,on,O
36,the,O
36,ground,O
36,of,O
36,lack,O
36,of,O
36,evidence,O
36,and,O
36,in,O
36,simultaneously,O
36,taking,O
36,cognizance,O
36,of,O
36,the,O
36,offence,O
36,on,O
36,the,O
36,basis,O
36,of,O
36,the,O
36,protest,B-Document
36,petition,I-Document
36,filed,O
36,by,O
36,the,O
36,informant,B-Person
36,which,O
36,does,O
36,not,O
36,contain,O
36,facts,O
36,constituting,O
36,an,O
36,offence,O
36,and,O
36,thereafter,O
36,examining,O
36,the,O
36,informant/respondent,O
36,(respondent,O
36,2),O
36,and,O
36,his,O
36,witnesses,O
36,U/s,O
36,200,O
36,CrPC?,O
,,
37,The,B-Document
37,gist,I-Document
37,of,I-Document
37,the,I-Document
37,prosecution,I-Document
37,case,I-Document
37,is,O
37,that,O
37,both,O
37,the,B-Person
37,deceased,I-Person
37,and,O
37,the,O
37,accused,O
37,persons,O
37,had,O
37,paddy,O
37,fields,O
37,at,O
37,the,O
37,place,O
37,of,O
37,occurrence,O
37,with,O
37,common,O
37,boundary.,O
37,In,O
37,other,O
37,"words,",O
37,paddy,O
37,fields,O
37,of,O
37,both,O
37,the,O
37,parties,O
37,were,O
37,contiguous,O
37,to,O
37,each,O
37,other.,O
37,On,O
37,23.7.2002,B-Date
37,at,O
37,about,O
37,8.30,O
37,in,O
37,the,O
37,morning,O
37,the,O
37,deceased,O
37,and,O
37,his,O
37,son,O
37,Karuna,B-Person
37,were,O
37,draining,O
37,out,O
37,excessive,O
37,water,O
37,from,O
37,their,O
37,plot,O
37,of,O
37,land,O
37,and,O
37,the,O
37,water,O
37,was,O
37,being,O
37,released,O
37,in,O
37,the,O
37,paddy,O
37,field,O
37,belonging,O
37,to,O
37,the,O
37,accused,O
37,Manindra,O
37,Suklabaidya.,O
37,Since,O
37,this,O
37,act,O
37,of,O
37,the,O
37,son,O
37,of,O
37,the,O
37,deceased,O
37,was,O
37,damaging,O
37,the,O
37,paddy,O
37,cultivation,O
37,of,O
37,the,O
37,accused,O
37,an,O
37,altercation,O
37,took,O
37,place,O
37,initially,O
37,between,O
37,the,O
37,accused,O
37,Manindra,O
37,and,O
37,the,O
37,son,O
37,of,O
37,the,O
37,"deceased,",O
37,Karuna.,O
37,Immediately,O
37,the,O
37,deceased,O
37,also,O
37,intervened,O
37,in,O
37,the,O
37,altercation,O
37,and,O
37,he,O
37,was,O
37,assaulted,O
37,with,O
37,a,O
37,spade.,O
,,
38,These,O
38,appeals,O
38,are,O
38,directed,O
38,against,O
38,the,O
38,judgment,B-Document
38,dated,O
38,"04.11.2012,",O
38,passed,O
38,by,O
38,the,O
38,learned,O
38,Sessions,O
38,"Judge,",O
38,Darrang,B-Court
38,at,I-Court
38,Mangaldoi,I-Court
38,in,O
38,Sessions,O
38,Case,O
38,No.,O
38,"39(DM)/1999,",O
38,convicting,O
38,both,O
38,of,O
38,them,O
38,under,O
38,Sections,B-Section
38,366/34,I-Section
38,IPC,I-Section
38,and,O
38,sentencing,O
38,them,O
38,to,O
38,rigorous,O
38,imprisonment,O
38,for,O
38,7,O
38,(seven),O
38,years,O
38,with,O
38,a,O
38,fine,O
38,of,O
38,Rs.,O
38,"5,000/-",O
38,"each,",O
38,in,O
38,"default,",O
38,rigorous,O
38,imprisonment,O
38,for,O
38,another,O
38,6,O
38,(six),O
38,months.,O
38,Aggrieved,O
38,by,O
38,the,O
38,aforesaid,O
38,"judgment,",O
38,Sri,B-Person
38,Babul,I-Person
38,Bania,I-Person
38,and,O
38,Sri,B-Person
38,Dilip,I-Person
38,Bania,I-Person
38,preferred,O
38,these,O
38,appeals,O
38,citing,O
38,several,O
38,infirmities,O
38,in,O
38,the,O
38,judgment,O
38,aforementioned.,O
38,"While,",O
38,Mr.,B-Person
38,Babul,I-Person
38,Bania,I-Person
38,had,O
38,preferred,O
38,this,O
38,appeal,O
38,from,O
38,"jail,",O
38,Shri,B-Person
38,Dilip,I-Person
38,Bania,I-Person
38,was,O
38,enlarged,O
38,on,O
38,bail,O
38,during,O
38,the,O
38,pendency,O
38,of,O
38,present,O
38,appeal,O
38,suspending,O
38,the,O
38,judgment,O
38,impugned,O
38,as,O
38,far,O
38,as,O
38,Sri,O
38,Dilip,O
38,Bania,O
38,is,O
38,concerned.,O
,,
39,This,O
39,appeal,O
39,is,O
39,directed,O
39,against,O
39,the,O
39,judgment,B-Document
39,dated,O
39,04.03.2011,B-Date
39,passed,O
39,by,O
39,the,O
39,Addl.,O
39,Sessions,O
39,"Judge,",O
39,"F.T.C.,",O
39,"Nagaon,",O
39,Assam,O
39,in,O
39,Sessions,B-Case Number
39,Case,I-Case Number
39,NO.,I-Case Number
39,77(N),I-Case Number
39,of,I-Case Number
39,2008,I-Case Number
39,convicting,O
39,one,O
39,Md.,B-Person
39,Nur,I-Person
39,Islam,I-Person
39,of,O
39,offences,O
39,under,O
39,Section,O
39,457/,O
39,376,O
39,IPC,B-Law
39,and,O
39,sentencing,O
39,him,O
39,to,O
39,suffer,O
39,rigorous,O
39,imprisonment,O
39,for,O
39,4,O
39,½,O
39,years,O
39,and,O
39,fine,O
39,of,O
39,Rs.,O
39,"1,000/-",O
39,in,O
39,default,O
39,to,O
39,undergo,O
39,simple,O
39,imprisonment,O
39,for,O
39,15,O
39,days,O
39,for,O
39,offence,O
39,under,O
39,Section,O
39,376,O
39,IPC,O
39,and,O
39,sentencing,O
39,him,O
39,to,O
39,simple,O
39,imprisonment,O
39,for,O
39,3,O
39,years,O
39,and,O
39,a,O
39,fine,O
39,of,O
39,Rs.,O
39,"1,",O
39,000/-,O
39,in,O
39,default,O
39,to,O
39,undergo,O
39,simple,O
39,imprisonment,O
39,for,O
39,another,O
39,period,O
39,of,O
39,15,O
39,days,O
39,for,O
39,offence,O
39,under,O
39,Section,B-Section
39,457,I-Section
39,IPC.,O
39,Being,O
39,aggrieved,O
39,by,O
39,and,O
39,dissatisfied,O
39,with,O
39,aforesaid,O
39,"judgment,",O
39,the,O
39,petitioner,O
39,Md.,O
39,Nur,O
39,"Islam,",O
39,"hereinafter,",O
39,referred,O
39,to,O
39,as,O
39,accused,O
39,"person,",O
39,preferred,O
39,this,O
39,appeal,O
39,citing,O
39,several,O
39,infirmities,O
39,in,O
39,the,O
39,"judgment,",O
39,impugned.,O
,,
40,individual,B-Person
40,petitioner,B-Person
40,after,O
40,affording,O
40,to,O
40,each,O
40,petitioner,O
40,an,O
40,opportunity,O
40,of,O
40,being,O
40,heard,O
40,in,O
40,support,O
40,of,O
40,his,O
40,contentions.,O
40,We,O
40,also,O
40,hasten,O
40,to,O
40,observe,O
40,that,O
40,the,O
40,Income,B-Person
40,Tax,I-Person
40,Officer,I-Person
40,(TDS),I-Person
40,shall,O
40,pass,O
40,reasoned,O
40,order,O
40,in,O
40,each,O
40,cases,O
40,justifying,O
40,his,O
40,conclusion,O
40,as,O
40,to,O
40,whether,O
40,and,O
40,why,O
40,and,O
40,on,O
40,what,O
40,basis,O
40,the,O
40,petitioner,O
40,(assessee),O
40,is,O
40,entitled,O
40,to,O
40,claim,O
40,exemption,O
40,and,O
40,if,O
40,not,O
40,why?,O
40,Let,O
40,this,O
40,enquiry,O
40,be,O
40,held,O
40,by,O
40,the,O
40,Income,O
40,Tax,O
40,Officer,O
40,"(TDS),",O
40,"Dibrugarh,",O
40,Assam,O
40,within,O
40,a,O
40,period,O
40,of,O
40,six,O
40,months,O
40,from,O
40,today.,O
40,Each,O
40,of,O
40,the,O
40,petitioners,O
40,shall,O
40,submit,O
40,proper,B-Document
40,representation,I-Document
40,duly,O
40,supported,O
40,with,O
40,documentary,B-Document
40,evidence,I-Document
40,and,O
40,necessary,B-Document
40,details,I-Document
40,to,O
40,enable,O
40,the,O
40,authority,O
40,concerned,O
40,to,O
40,decide,O
40,the,O
40,said,O
40,representation,O
40,as,O
40,directed,O
40,supra,O
40,within,O
40,the,O
40,timeframe,O
40,fixed.,O
40,It,O
40,be,O
40,submitted,O
40,within,O
40,a,O
40,month,O
40,from,O
40,today,O
40,as,O
40,an,O
40,outer,O
40,limit.,O
40,It,O
40,is,O
40,with,O
40,these,O
40,observations,O
40,and,O
40,"directions,",O
40,the,O
40,writ,O
40,petition,O
40,is,O
40,disposed,O
40,of.,O
40,No,O
40,cost.,O
,,
41,This,O
41,appeal,O
41,is,O
41,at,O
41,the,O
41,instance,O
41,of,O
41,the,O
41,State,O
41,challenging,O
41,the,O
41,judgment,O
41,dated,O
41,17.5.2007,B-Date
41,passed,O
41,by,O
41,the,O
41,learned,O
41,Sessions,O
41,"Judge,",O
41,Darrang,O
41,",",O
41,Mangaldoi,O
41,in,O
41,Sessions,O
41,Case,O
41,No.176,O
41,(DM),O
41,of,O
41,"2005,",O
41,whereby,O
41,the,O
41,respondent,B-Person
41,Nos.,I-Person
41,"2,",I-Person
41,"3,",I-Person
41,4,I-Person
41,and,I-Person
41,5,I-Person
41,have,O
41,been,O
41,acquitted,O
41,from,O
41,the,O
41,offence,O
41,under,O
41,Section,B-Section
41,302,I-Section
41,read,O
41,with,O
41,section,B-Section
41,34,I-Section
41,of,O
41,the,O
41,IPC.,O
41,Though,O
41,the,O
41,respondent,B-Person
41,No.1,I-Person
41,was,O
41,convicted,O
41,u/s,O
41,304,O
41,PT-II,O
41,IPC,B-Law
41,he,O
41,was,O
41,released,O
41,on,O
41,probation,O
41,of,O
41,good,O
41,conduct,O
41,and,O
41,also,O
41,imposing,O
41,fine,O
41,of,O
41,"Rs.21,000/-",O
41,(Twenty,O
41,one,O
41,Thousand).,O
41,"However,",O
41,in,O
41,the,O
41,memo,B-Document
41,of,I-Document
41,appeal,I-Document
41,the,O
41,State,O
41,appellant,O
41,has,O
41,not,O
41,made,O
41,any,O
41,specific,O
41,prayer,O
41,to,O
41,enhance,O
41,the,O
41,sentence,O
41,of,O
41,the,O
41,respondent,O
41,No.1.,O
,,
42,Heard,O
42,Mr.,O
42,G,O
42,"Choudury,",O
42,learned,O
42,counsel,O
42,for,O
42,the,B-Person
42,appellant,I-Person
42,and,O
42,Mr.,O
42,Z,O
42,"Kamar,",O
42,learned,O
42,Public,O
42,Prosecutor,O
42,for,O
42,the,O
42,State.,O
42,We,O
42,have,O
42,also,O
42,gone,O
42,through,O
42,the,O
42,impugned,B-Document
42,judgment,I-Document
42,and,O
42,the,O
42,prosecution,B-Document
42,evidence,I-Document
42,proffered,O
42,in,O
42,the,O
42,trial,O
42,court.,O
42,The,O
42,defense,O
42,case,O
42,was,O
42,that,O
42,the,B-Person
42,accused,B-Person
42,assaulted,O
42,the,B-Person
42,deceased,B-Person
42,with,O
